"country";"Agency";"Rating";"Outlook";"Date"
"uganda";"Fitch";"B";"Positive";"Aug 19 2009"
"uganda";"S&P";"B+";"Stable";"Dec 09 2008"
"uganda";"Fitch";"B";"Stable";"Mar 17 2005"
"ukraine";"Moody's";"Caa2";"Under Review";"Mar 04 2022"
"ukraine";"S&P";"B-";"Negative Watch";"Feb 26 2022"
"ukraine";"Fitch";"CCC";"N/A";"Feb 26 2022"
"ukraine";"Moody's";"B3";"Under Review";"Feb 25 2022"
"ukraine";"Fitch";"B";"Stable";"Feb 04 2022"
"ukraine";"Fitch";"B";"Positive";"Aug 06 2021"
"ukraine";"Moody's";"B3";"Stable";"Jun 12 2020"
"ukraine";"Fitch";"B";"Stable";"Apr 22 2020"
"ukraine";"Moody's";"Caa1";"Positive";"Nov 22 2019"
"ukraine";"S&P";"B";"Stable";"Sep 27 2019"
"ukraine";"Fitch";"B";"Positive";"Sep 06 2019"
"ukraine";"Moody's";"Caa1";"Stable";"Dec 21 2018"
"ukraine";"Moody's";"Caa2";"Positive";"Aug 25 2017"
"ukraine";"Fitch";"B-";"Stable";"Nov 11 2016"
"ukraine";"Moody's";"Caa3";"Stable";"Nov 19 2015"
"ukraine";"Fitch";"CCC";"N/A";"Nov 18 2015"
"ukraine";"S&P";"B-";"Stable";"Oct 19 2015"
"ukraine";"Fitch";"RD";"N/A";"Oct 06 2015"
"ukraine";"S&P";"SD";"N/A";"Sep 25 2015"
"ukraine";"Fitch";"C";"N/A";"Aug 27 2015"
"ukraine";"S&P";"CC";"Negative";"Apr 10 2015"
"ukraine";"Moody's";"Ca";"Negative";"Mar 24 2015"
"ukraine";"Fitch";"CC";"N/A";"Feb 13 2015"
"ukraine";"S&P";"CCC-";"Negative";"Dec 19 2014"
"ukraine";"S&P";"CCC";"Stable";"Jul 11 2014"
"ukraine";"Moody's";"Caa3";"Negative";"Apr 04 2014"
"ukraine";"S&P";"CCC";"Negative";"Feb 21 2014"
"ukraine";"Fitch";"CCC";"N/A";"Feb 07 2014"
"ukraine";"Moody's";"Caa2";"Negative";"Jan 31 2014"
"ukraine";"S&P";"CCC+";"Negative";"Jan 28 2014"
"ukraine";"S&P";"B-";"Stable";"Dec 26 2013"
"ukraine";"Fitch";"B-";"Negative";"Nov 08 2013"
"ukraine";"S&P";"B-";"Negative";"Nov 01 2013"
"ukraine";"Moody's";"Caa1";"Negative Watch";"Sep 20 2013"
"ukraine";"Fitch";"B";"Negative";"Jun 28 2013"
"ukraine";"S&P";"B";"Negative";"Dec 07 2012"
"ukraine";"Moody's";"B3";"Negative";"Dec 05 2012"
"ukraine";"S&P";"B+";"Negative";"Mar 15 2012"
"ukraine";"Moody's";"B2";"Negative";"Dec 15 2011"
"ukraine";"Fitch";"B";"Stable";"Oct 19 2011"
"ukraine";"Fitch";"B";"Positive";"Jul 21 2011"
"ukraine";"Moody's";"B2";"Stable";"Oct 11 2010"
"ukraine";"S&P";"B+";"Stable";"Jul 29 2010"
"ukraine";"S&P";"B";"Positive Watch";"Jul 22 2010"
"ukraine";"Fitch";"B";"Stable";"Jul 06 2010"
"ukraine";"S&P";"B";"Stable";"May 17 2010"
"ukraine";"Fitch";"B-";"Stable";"Mar 17 2010"
"ukraine";"S&P";"B-";"Positive";"Mar 11 2010"
"ukraine";"Fitch";"B-";"Negative";"Nov 12 2009"
"ukraine";"S&P";"CCC+";"Stable";"Oct 30 2009"
"ukraine";"S&P";"CCC+";"Positive";"Jul 31 2009"
"ukraine";"Moody's";"B2";"Negative";"May 12 2009"
"ukraine";"S&P";"CCC+";"Negative";"Feb 25 2009"
"ukraine";"Moody's";"B1";"Negative Watch";"Feb 24 2009"
"ukraine";"S&P";"B";"Negative Watch";"Feb 15 2009"
"ukraine";"Fitch";"B";"Negative";"Feb 13 2009"
"ukraine";"S&P";"B";"Negative";"Oct 24 2008"
"ukraine";"Moody's";"B1";"Stable";"Oct 20 2008"
"ukraine";"Fitch";"B+";"Negative";"Oct 17 2008"
"ukraine";"S&P";"B+";"Negative Watch";"Oct 15 2008"
"ukraine";"Fitch";"BB-";"Negative";"Sep 25 2008"
"ukraine";"Moody's";"B1";"Positive";"Aug 08 2008"
"ukraine";"S&P";"B+";"Stable";"Jun 12 2008"
"ukraine";"Fitch";"BB-";"Stable";"May 14 2008"
"ukraine";"Moody's";"B1";"Positive Watch";"Mar 28 2008"
"ukraine";"S&P";"BB-";"Negative";"Apr 05 2007"
"ukraine";"Moody's";"B1";"Positive";"Nov 10 2006"
"ukraine";"Fitch";"BB-";"Positive";"Oct 25 2006"
"ukraine";"Fitch";"BB-";"Positive";"Oct 25 2006"
"ukraine";"Fitch";"BB-";"Stable";"Jan 12 2006"
"ukraine";"Fitch";"BB-";"Positive";"Jun 08 2005"
"ukraine";"S&P";"BB-";"Stable";"May 11 2005"
"ukraine";"Moody's";"B1";"Stable";"Feb 17 2005"
"ukraine";"Fitch";"BB-";"Stable";"Jan 21 2005"
"ukraine";"Moody's";"B1";"Positive";"Sep 08 2004"
"ukraine";"S&P";"B+";"Stable";"Jul 20 2004"
"ukraine";"Moody's";"B1";"Stable";"Nov 10 2003"
"ukraine";"S&P";"B";"Positive";"Oct 28 2003"
"ukraine";"Moody's";"B2";"Positive Watch";"Jul 28 2003"
"ukraine";"Fitch";"B+";"Stable";"Jun 25 2003"
"ukraine";"S&P";"B";"Stable";"May 20 2003"
"ukraine";"S&P";"B";"Negative";"Nov 12 2002"
"ukraine";"Fitch";"B";"Stable";"Mar 26 2002"
"ukraine";"Moody's";"B2";"Stable";"Jan 24 2002"
"ukraine";"S&P";"B";"Stable";"Dec 21 2001"
"ukraine";"Moody's";"Caa1";"Positive";"Nov 20 2001"
"ukraine";"Fitch";"B-";"Stable";"Jun 13 2001"
"ukraine";"Moody's";"Caa1";"Negative";"Apr 19 2000"
"ukraine";"Moody's";"Caa1";"Negative Watch";"Jan 05 2000"
"ukraine";"Moody's";"B3";"Negative";"Sep 09 1998"
"ukraine";"Moody's";"B2";"Negative";"Jul 13 1998"
"ukraine";"Moody's";"B2";"Stable";"Feb 06 1998"
"united-arab-emirates";"Fitch";"AA-";"Stable";"Nov 11 2020"
"united-arab-emirates";"Moody's";"Aa2";"Stable";"May 25 2017"
"united-arab-emirates";"Moody's";"Aa2";"Negative";"May 14 2016"
"united-arab-emirates";"Moody's";"Aa2";"Negative Watch";"Mar 04 2016"
"united-arab-emirates";"Moody's";"Aa2";"Stable";"Jul 10 2007"
"united-arab-emirates";"S&P";"AA";"Stable";"Jul 02 2007"
"united-arab-emirates";"Moody's";"Aa3";"Stable";"Oct 04 2006"
"united-arab-emirates";"Moody's";"A1";"Positive Watch";"Sep 07 2006"
"united-arab-emirates";"Moody's";"A1";"Stable";"Dec 21 2004"
"united-arab-emirates";"Moody's";"A2";"Stable";"Dec 11 1997"
"united-arab-emirates";"Moody's";"Baa1";"Positive Watch";"Aug 28 1997"
"united-arab-emirates";"Moody's";"Baa1";"Stable";"Jan 29 1996"
"united-kingdom";"Fitch";"AA-";"Stable";"Jun 18 2021"
"united-kingdom";"DBRS";"AA (high)";"Stable";"Nov 13 2020"
"united-kingdom";"Moody's";"Aa3";"Stable";"Oct 16 2020"
"united-kingdom";"DBRS";"AAA";"Negative";"May 15 2020"
"united-kingdom";"Fitch";"AA-";"Negative";"Mar 27 2020"
"united-kingdom";"Fitch";"AA";"Negative";"Dec 17 2019"
"united-kingdom";"S&P";"AA";"Stable";"Dec 17 2019"
"united-kingdom";"Moody's";"Aa2";"Negative";"Nov 08 2019"
"united-kingdom";"Fitch";"AA";"Negative Watch";"Feb 20 2019"
"united-kingdom";"Moody's";"Aa2";"Stable";"Sep 22 2017"
"united-kingdom";"Fitch";"AA";"Negative";"Jun 28 2016"
"united-kingdom";"S&P";"AA";"Negative";"Jun 27 2016"
"united-kingdom";"Moody's";"Aa1";"Negative";"Jun 24 2016"
"united-kingdom";"S&P";"AAA";"Negative";"Jun 12 2015"
"united-kingdom";"S&P";"AAA";"Stable";"Jun 13 2014"
"united-kingdom";"Fitch";"AA+";"Stable";"Apr 19 2013"
"united-kingdom";"Moody's";"Aa1";"Stable";"Feb 22 2013"
"united-kingdom";"S&P";"AAA";"Negative";"Dec 13 2012"
"united-kingdom";"Fitch";"AAA";"Negative";"Mar 14 2012"
"united-kingdom";"Moody's";"Aaa";"Negative";"Feb 13 2012"
"united-kingdom";"S&P";"AAA";"Stable";"Oct 26 2010"
"united-kingdom";"DBRS";"AAA";"Stable";"Jul 19 2010"
"united-kingdom";"S&P";"AAA";"Negative";"May 21 2009"
"united-kingdom";"Fitch";"AAA";"Stable";"Sep 21 2000"
"united-kingdom";"Fitch";"AAA";"Stable";"Sep 21 2000"
"united-kingdom";"Fitch";"AAA";"N/A";"Aug 10 1994"
"united-kingdom";"S&P";"AAA";"Stable";"Jun 26 1989"
"united-kingdom";"S&P";"AAA";"N/A";"Apr 28 1978"
"united-kingdom";"Moody's";"Aaa";"Stable";"Mar 31 1978"
